time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-10-01T12:03:58.000Z,33.0641667,-115.5631667,3.42,1.65,ml,12,98,0.03025,0.24,ci,ci39645912,2020-10-01T12:07:37.372Z,"6km ENE of Westmorland, CA",earthquake,0.38,0.43,0.126,28,automatic,ci,ci
2020-10-01T11:58:46.490Z,33.0676667,-115.5793333,7.09,2.46,ml,72,47,0.02941,0.24,ci,ci39645904,2020-10-09T16:34:08.990Z,"5km NE of Westmorland, CA",earthquake,0.15,0.41,0.129,36,reviewed,ci,ci
2020-10-01T11:55:13.170Z,33.064,-115.5758333,5.37,2.8,ml,83,48,0.02617,0.26,ci,ci39645888,2020-10-06T19:11:31.520Z,"5km NE of Westmorland, CA",earthquake,0.15,0.39,0.134,35,reviewed,ci,ci
2020-10-01T11:54:29.730Z,33.0493333,-115.5851667,5.84,2.19,ml,22,55,0.01138,0.21,ci,ci39645872,2020-10-01T12:05:23.890Z,"4km ENE of Westmorland, CA",earthquake,0.41,0.56,0.199,26,automatic,ci,ci
2020-10-01T11:53:33.910Z,33.0615,-115.5638333,3.5,0.99,ml,31,50,0.02771,0.2,ci,ci37456789,2020-10-02T20:55:20.280Z,"6km ENE of Westmorland, CA",earthquake,0.19,0.25,0.101,5,reviewed,ci,ci
2020-10-01T11:53:20.720Z,33.0663333,-115.5928333,3.67,1.16,ml,26,44,0.02946,0.27,ci,ci37456781,2020-10-02T20:45:27.850Z,"4km NE of Westmorland, CA",earthquake,0.24,0.43,0.319,7,reviewed,ci,ci
2020-10-01T11:50:00.310Z,33.0343333,-115.5971667,2.9,1.13,ml,11,58,0.0134,0.22,ci,ci37456853,2020-10-05T20:07:40.136Z,"2km E of Westmorland, CA",earthquake,0.46,0.56,0.18,6,reviewed,ci,ci
2020-10-01T11:49:47.220Z,33.0381667,-115.5851667,7.94,1.44,ml,45,51,0.002737,0.21,ci,ci37456749,2020-10-02T20:23:50.069Z,"3km E of Westmorland, CA",earthquake,0.18,0.37,0.12,13,reviewed,ci,ci
2020-10-01T11:49:30.050Z,33.05,-115.5885,7.91,1.12,ml,33,47,0.01295,0.18,ci,ci39645856,2020-10-02T21:07:25.065Z,"3km ENE of Westmorland, CA",earthquake,0.18,0.38,0.134,8,reviewed,ci,ci
2020-10-01T11:46:30.294Z,-19.2458,-177.6626,508.23,4.5,mb,,102,4.331,0.86,us,us6000c3v5,2020-10-01T13:11:54.040Z,"Fiji region",earthquake,12.6,6.8,0.058,87,reviewed,us,us
2020-10-01T11:46:19.420Z,38.4893333,-112.8283333,0.09,0.42,md,7,252,0.02096,0.22,uu,uu60412732,2020-10-02T15:00:26.690Z,"18 km ENE of Milford, Utah",earthquake,1.34,12.54,0.455,2,reviewed,uu,uu
2020-10-01T11:44:50.420Z,33.058,-115.5808333,3.35,1.22,ml,12,84,0.01971,0.23,ci,ci39645848,2020-10-01T11:48:20.251Z,"4km ENE of Westmorland, CA",earthquake,0.6,0.28,0.119,15,automatic,ci,ci
2020-10-01T11:41:37.490Z,33.0616667,-115.567,2.62,1.35,ml,11,99,0.02649,0.24,ci,ci39645840,2020-10-01T11:45:24.234Z,"6km ENE of Westmorland, CA",earthquake,0.63,0.53,0.146,19,automatic,ci,ci
2020-10-01T11:40:50.860Z,33.0405,-115.5806667,5.71,1.31,ml,18,71,0.002466,0.27,ci,ci39645832,2020-10-01T11:44:30.474Z,"4km E of Westmorland, CA",earthquake,0.54,0.64,0.075,19,automatic,ci,ci
2020-10-01T11:37:43.910Z,38.2223,-117.859,4.8,0.9,ml,13,121.16,0.028,0.16,nn,nn00776538,2020-10-01T11:54:46.257Z,"28 km SE of Mina, Nevada",earthquake,,2.6,,,automatic,nn,nn
2020-10-01T11:37:15.270Z,33.073,-115.6043333,8.33,2.43,ml,36,44,0.03943,0.27,ci,ci39645824,2020-10-01T11:48:11.030Z,"4km NNE of Westmorland, CA",earthquake,0.4,1.19,0.169,26,automatic,ci,ci
2020-10-01T11:36:23.172Z,53.4698,-163.4287,39.9,2.4,ml,,,,0.71,ak,ak020cmzjz0t,2020-10-10T02:34:51.939Z,"154 km S of False Pass, Alaska",earthquake,,7,,,reviewed,ak,ak
2020-10-01T11:34:23.790Z,33.0608333,-115.5641667,4.25,1.54,ml,20,73,0.027,0.25,ci,ci39645816,2020-10-01T11:38:18.181Z,"6km ENE of Westmorland, CA",earthquake,0.53,0.93,0.171,26,automatic,ci,ci
2020-10-01T11:29:29.610Z,33.0708333,-115.572,2.59,1.36,ml,15,62,0.03353,0.2,ci,ci39645808,2020-10-01T11:33:06.842Z,"6km NE of Westmorland, CA",earthquake,0.36,0.53,0.163,16,automatic,ci,ci
2020-10-01T11:28:06.700Z,33.065,-115.5681667,10.22,1.77,ml,21,60,0.02906,0.22,ci,ci39645800,2020-10-01T11:31:55.146Z,"6km ENE of Westmorland, CA",earthquake,0.41,0.89,0.224,28,automatic,ci,ci
2020-10-01T11:27:27.180Z,33.0651667,-115.569,2.75,1.25,ml,13,61,0.02894,0.15,ci,ci39645792,2020-10-01T11:31:06.348Z,"6km ENE of Westmorland, CA",earthquake,0.33,0.38,0.165,16,automatic,ci,ci
2020-10-01T11:25:53.750Z,33.063,-115.597,2.26,1.23,ml,18,55,0.02774,0.25,ci,ci39645784,2020-10-01T11:29:35.873Z,"4km NE of Westmorland, CA",earthquake,0.39,0.52,0.164,17,automatic,ci,ci
2020-10-01T11:23:47.740Z,33.0586667,-115.5741667,3.1,2.38,ml,29,48,0.02136,0.23,ci,ci39645776,2020-10-01T11:35:01.680Z,"5km ENE of Westmorland, CA",earthquake,0.33,0.74,0.13,26,automatic,ci,ci
2020-10-01T11:22:34.500Z,35.6595,-98.71316667,6.95,2.03,ml,69,71,0.02429523245,0.42,ok,ok2020thmj,2020-10-01T12:24:44.255Z,"9 km SSE of Thomas, Oklahoma",earthquake,,0.8,0.26,29,reviewed,ok,ok
2020-10-01T11:21:16.510Z,33.0628333,-115.5955,3.3,1.63,ml,20,105,0.02703,0.25,ci,ci39645768,2020-10-01T11:25:13.109Z,"4km NE of Westmorland, CA",earthquake,0.41,0.55,0.164,27,automatic,ci,ci
2020-10-01T11:19:05.340Z,38.8096667,-122.8583333,3.93,1.43,md,48,79,0.009983,0.05,nc,nc73465181,2020-10-07T22:57:06.871Z,"10km WNW of The Geysers, CA",earthquake,0.17,0.24,0.195,15,reviewed,nc,nc
2020-10-01T11:18:55.640Z,33.0645,-115.5896667,3.15,1.17,ml,10,193,0.02697,0.22,ci,ci39645760,2020-10-01T11:22:42.815Z,"4km NE of Westmorland, CA",earthquake,1.08,0.66,0.211,10,automatic,ci,ci
2020-10-01T11:17:59.780Z,38.1437,-117.8983,9.4,0.5,ml,12,87.57,0.018,0.04,nn,nn00776536,2020-10-01T11:38:45.930Z,"33 km SE of Mina, Nevada",earthquake,,5.8,,,automatic,nn,nn
2020-10-01T11:13:58.100Z,33.066,-115.5996667,3.73,2.51,ml,59,44,0.03143,0.25,ci,ci39645752,2020-10-08T15:22:04.938Z,"4km NNE of Westmorland, CA",earthquake,0.18,0.31,0.18,17,reviewed,ci,ci
2020-10-01T11:13:21.390Z,33.0666667,-115.5943333,5.1,2.95,ml,58,41,0.03019,0.28,ci,ci39645744,2020-10-07T08:57:10.040Z,"4km NE of Westmorland, CA",earthquake,0.24,0.52,0.224,19,reviewed,ci,ci
2020-10-01T11:13:20.450Z,33.0645,-115.5906667,5.57,2.69,ml,40,44,0.02718,0.24,ci,ci37457205,2020-10-07T08:49:03.040Z,"4km NE of Westmorland, CA",earthquake,0.27,0.55,0.149,5,reviewed,ci,ci
2020-10-01T11:12:49.413Z,-25.4528,70.1098,10,4.8,mb,,57,21.638,0.63,us,us6000c6gr,2020-10-08T10:12:31.040Z,"Mid-Indian Ridge",earthquake,12.5,1.8,0.093,38,reviewed,us,us
2020-10-01T11:12:37.360Z,33.0616667,-115.5918333,3.14,2.2,ml,35,46,0.02479,0.23,ci,ci39645736,2020-10-01T11:23:53.220Z,"4km NE of Westmorland, CA",earthquake,0.33,0.66,0.182,26,automatic,ci,ci
2020-10-01T11:10:46.500Z,33.4341667,-116.434,2.83,1.1,ml,38,122,0.1348,0.19,ci,ci39645728,2020-10-01T13:47:13.020Z,"21km NNW of Borrego Springs, CA",earthquake,0.25,0.9,0.165,27,reviewed,ci,ci
2020-10-01T11:10:11.430Z,37.2493333,-121.6281667,3.23,1.09,md,23,58,0.08573,0.07,nc,nc73465176,2020-10-01T18:26:46.079Z,"13km N of Morgan Hill, CA",earthquake,0.21,0.71,0.252,20,reviewed,nc,nc
2020-10-01T11:10:01.350Z,33.0376667,-115.5743333,5.76,1.54,ml,15,56,0.006392,0.17,ci,ci39645720,2020-10-01T11:13:52.839Z,"4km E of Westmorland, CA",earthquake,0.41,0.51,0.339,28,automatic,ci,ci
2020-10-01T11:09:53.257Z,60.6505,-147.6282,6.9,1.9,ml,,,,0.31,ak,ak020cmze90a,2020-10-10T02:34:43.151Z,"57 km WSW of Tatitlek, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-10-01T11:08:18.060Z,33.0521667,-115.5791667,2.1,1.6,ml,15,76,0.01406,0.2,ci,ci39645712,2020-10-01T11:12:02.826Z,"4km ENE of Westmorland, CA",earthquake,0.32,0.4,0.167,28,automatic,ci,ci
2020-10-01T11:06:35.310Z,33.0975,-115.5818333,5.21,0.94,ml,12,66,0.043,0.25,ci,ci37456413,2020-10-01T15:19:30.031Z,"7km WSW of Calipatria, CA",earthquake,0.55,0.99,0.229,7,reviewed,ci,ci
2020-10-01T11:06:25.720Z,33.1056667,-115.5933333,5.51,1.13,ml,18,59,0.05327,0.22,ci,ci39645704,2020-10-01T15:22:45.611Z,"8km WSW of Calipatria, CA",earthquake,0.39,0.63,0.277,15,reviewed,ci,ci
2020-10-01T11:05:38.557Z,36.7633,26.781,151.86,5.1,mb,,48,1.211,1.07,us,us6000c3tv,2020-10-01T11:16:52.040Z,"16 km W of Kéfalos, Greece",earthquake,7,7.2,0.091,39,reviewed,us,us
2020-10-01T10:59:51.730Z,33.0646667,-115.5725,3.63,1.31,ml,32,50,0.02749,0.23,ci,ci39645696,2020-10-07T15:03:14.699Z,"6km ENE of Westmorland, CA",earthquake,0.24,0.39,0.126,26,reviewed,ci,ci
2020-10-01T10:59:42.320Z,33.0366667,-115.577,3.89,0.88,ml,7,126,0.00442,0.24,ci,ci37457333,2020-10-07T14:54:24.645Z,"4km E of Westmorland, CA",earthquake,0.61,0.39,0.311,4,reviewed,ci,ci
2020-10-01T10:57:53.190Z,33.0698333,-115.5778333,2.6,1.37,ml,17,75,0.03167,0.22,ci,ci39645688,2020-10-01T11:02:06.126Z,"5km NE of Westmorland, CA",earthquake,0.47,0.57,0.175,14,automatic,ci,ci
2020-10-01T10:56:42.840Z,33.0571667,-115.594,4.79,1.27,ml,11,96,0.02142,0.24,ci,ci39645680,2020-10-01T11:00:14.774Z,"3km NE of Westmorland, CA",earthquake,0.71,0.87,0.174,11,automatic,ci,ci
2020-10-01T10:55:43.560Z,33.0635,-115.5736667,3.06,1.81,ml,27,48,0.02611,0.25,ci,ci39645672,2020-10-01T11:06:39.770Z,"5km ENE of Westmorland, CA",earthquake,0.39,0.58,0.184,26,automatic,ci,ci
2020-10-01T10:54:47.600Z,44.7693333,-111.1018333,12.95,0.54,md,16,90,0.02704,0.17,uu,uu60412727,2020-10-02T14:58:21.180Z,"7 km E of Hebgen Lake Estates, Montana",earthquake,0.45,0.86,0.211,8,reviewed,uu,uu
2020-10-01T10:53:54.330Z,33.0491667,-115.5901667,5.09,2.11,ml,32,47,0.0129,0.23,ci,ci39645664,2020-10-01T11:04:33.360Z,"3km ENE of Westmorland, CA",earthquake,0.33,0.58,0.172,28,automatic,ci,ci
2020-10-01T10:53:50.710Z,37.4936667,-121.8311667,3.9,1.11,md,22,81,0.04459,0.07,nc,nc73465161,2020-10-01T21:18:04.900Z,"10km NE of Milpitas, CA",earthquake,0.19,0.37,0.149,16,reviewed,nc,nc
2020-10-01T10:52:54.410Z,33.0543333,-115.5645,3.64,1.63,ml,10,129,0.0217,0.19,ci,ci39645656,2020-10-01T20:46:54.402Z,"6km ENE of Westmorland, CA",earthquake,0.47,0.35,0.132,47,reviewed,ci,ci
2020-10-01T10:51:51.840Z,33.1105,-115.5865,7.95,1.63,ml,23,69,0.04865,0.22,ci,ci39645648,2020-10-01T20:45:52.976Z,"7km WSW of Calipatria, CA",earthquake,0.28,0.51,0.312,14,reviewed,ci,ci
2020-10-01T10:51:27.010Z,33.067,-115.5701667,2.99,1.49,ml,17,61,0.03031,0.18,ci,ci39645640,2020-10-01T10:55:17.718Z,"6km NE of Westmorland, CA",earthquake,0.34,0.48,0.193,27,automatic,ci,ci
2020-10-01T10:50:52.660Z,37.4935,-121.8293333,3.87,1.28,md,25,59,0.04453,0.07,nc,nc73465156,2020-10-01T22:00:08.153Z,"10km NE of Milpitas, CA",earthquake,0.17,0.34,0.113,18,reviewed,nc,nc
2020-10-01T10:50:17.320Z,33.0445,-115.591,4.01,1.57,ml,20,69,0.00985,0.25,ci,ci39645632,2020-10-01T10:53:57.711Z,"3km ENE of Westmorland, CA",earthquake,0.49,0.35,0.212,29,automatic,ci,ci
2020-10-01T10:49:08.970Z,-2.4959,102.1105,148.65,4.4,mb,,130,2.035,0.85,us,us6000c6gp,2020-10-08T09:53:42.040Z,"93 km ESE of Sungai Penuh, Indonesia",earthquake,10.7,7.7,0.155,12,reviewed,us,us
2020-10-01T10:47:08.209Z,-26.2643,27.7558,5,2.9,mb_lg,,227,2.312,0.6,us,us6000c4de,2020-10-05T16:35:04.123Z,"10 km W of Soweto, South Africa",earthquake,4.8,2,0.228,5,reviewed,us,us
2020-10-01T10:45:44.900Z,44.3066667,-115.1935,10.5,2.34,ml,10,68,0.261,0.23,mb,mb80466449,2020-10-01T14:25:02.280Z,"22 km WNW of Stanley, Idaho",earthquake,0.55,1.17,0.117,7,reviewed,mb,mb
2020-10-01T10:42:11.670Z,33.055,-115.5675,1.99,1.28,ml,14,57,0.02062,0.23,ci,ci39645624,2020-10-01T10:45:55.234Z,"5km ENE of Westmorland, CA",earthquake,0.52,0.65,0.156,24,automatic,ci,ci
2020-10-01T10:36:05.750Z,33.0591667,-115.5891667,3,1.74,ml,19,64,0.02172,0.19,ci,ci39645616,2020-10-01T10:40:18.198Z,"4km NE of Westmorland, CA",earthquake,0.32,0.38,0.199,27,automatic,ci,ci
2020-10-01T10:35:51.240Z,33.1108333,-115.5995,2.72,1.57,ml,18,68,0.07387,0.25,ci,ci39645608,2020-10-01T10:39:43.192Z,"8km WSW of Calipatria, CA",earthquake,0.41,0.89,0.197,26,automatic,ci,ci
2020-10-01T10:34:48.790Z,33.0968333,-115.5825,2.6,1.44,ml,19,66,0.05842,0.28,ci,ci39645600,2020-10-01T10:38:28.745Z,"7km WSW of Calipatria, CA",earthquake,0.42,0.68,0.182,25,automatic,ci,ci
2020-10-01T10:34:48.481Z,-6.0867,148.6576,109.22,6,mww,,19,3.615,0.95,us,us6000c3td,2020-10-05T16:55:45.040Z,"99 km W of Kandrian, Papua New Guinea",earthquake,6.7,6.5,0.055,32,reviewed,us,us
2020-10-01T10:33:45.340Z,38.1573,-117.8867,9.7,1.4,ml,12,73.91,0.02,0.02,nn,nn00776534,2020-10-01T11:19:46.520Z,"32 km SE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-10-01T10:32:52.110Z,33.101,-115.5826667,5.68,1.21,ml,13,67,0.04383,0.15,ci,ci39645592,2020-10-02T01:58:26.509Z,"7km WSW of Calipatria, CA",earthquake,0.23,0.4,0.271,18,reviewed,ci,ci
2020-10-01T10:30:47.130Z,38.1557,-117.8905,7.8,0.5,ml,10,79.73,0.009,0.02,nn,nn00776531,2020-10-01T10:34:05.623Z,"32 km SE of Mina, Nevada",earthquake,,6.2,,,automatic,nn,nn
2020-10-01T10:29:11.380Z,33.0585,-115.5746667,2.38,1.64,ml,28,56,0.02108,0.24,ci,ci39645584,2020-10-01T10:33:05.161Z,"5km ENE of Westmorland, CA",earthquake,0.34,0.51,0.175,28,automatic,ci,ci
2020-10-01T10:27:21.960Z,33.1023333,-115.5971667,3.61,1.89,ml,32,58,0.06517,0.26,ci,ci39645576,2020-10-01T10:31:15.156Z,"8km NNE of Westmorland, CA",earthquake,0.36,0.6,0.19,26,automatic,ci,ci
2020-10-01T10:26:50.490Z,33.0318333,-115.5843333,4.64,1.88,ml,22,65,0.006725,0.25,ci,ci39645568,2020-10-01T10:30:40.153Z,"4km E of Westmorland, CA",earthquake,0.48,0.59,0.175,27,automatic,ci,ci
2020-10-01T10:25:17.750Z,33.0585,-115.5921667,5.54,1.43,ml,21,57,0.02195,0.25,ci,ci39645560,2020-10-01T10:29:00.142Z,"4km NE of Westmorland, CA",earthquake,0.43,0.73,0.197,21,automatic,ci,ci
2020-10-01T10:25:08.677Z,51.7326,-174.9395,45.64,5.3,mww,,70,0.656,1.19,us,us6000c3t7,2020-10-17T10:35:11.207Z,"72 km SW of Atka, Alaska",earthquake,5.1,4.8,0.054,33,reviewed,us,us
2020-10-01T10:23:28.690Z,33.0716667,-115.573,1.6,1.78,ml,18,75,0.03415,0.23,ci,ci39645552,2020-10-01T10:27:18.130Z,"6km NE of Westmorland, CA",earthquake,0.44,0.73,0.278,11,automatic,ci,ci
2020-10-01T10:23:15.070Z,44.317,-115.1971667,7.11,2.08,ml,12,70,0.267,0.21,mb,mb80466439,2020-10-01T14:59:01.760Z,"23 km WNW of Stanley, Idaho",earthquake,0.58,1.41,0.138,9,reviewed,mb,mb
2020-10-01T10:22:52.310Z,33.0665,-115.572,3.41,1.86,ml,19,48,0.02937,0.18,ci,ci39645544,2020-10-01T10:26:43.127Z,"6km NE of Westmorland, CA",earthquake,0.33,0.44,0.139,27,automatic,ci,ci
2020-10-01T10:22:31.820Z,33.0693333,-115.5663333,2.52,1.38,ml,17,55,0.03364,0.15,ci,ci39645536,2020-10-01T10:26:15.124Z,"6km NE of Westmorland, CA",earthquake,0.28,0.46,0.115,13,automatic,ci,ci
2020-10-01T10:21:36.770Z,33.1051667,-115.6001667,5.58,2,ml,35,58,0.06846,0.25,ci,ci39645528,2020-10-01T10:33:10.810Z,"8km NNE of Westmorland, CA",earthquake,0.36,0.85,0.199,27,automatic,ci,ci
2020-10-01T10:20:07.910Z,19.1935005187988,-155.46549987793,32.1800003051758,1.77999997,md,37,106,,0.159999996,hv,hv72161221,2020-10-01T10:23:09.690Z,"1 km SE of Pāhala, Hawaii",earthquake,0.75,0.920000017,1.80999994,4,automatic,hv,hv
2020-10-01T10:18:35.060Z,33.0675,-115.5766667,2.78,2.21,ml,31,47,0.02949,0.25,ci,ci39645520,2020-10-01T10:30:03.510Z,"5km NE of Westmorland, CA",earthquake,0.35,0.52,0.134,26,automatic,ci,ci
2020-10-01T10:17:45.410Z,33.0996667,-115.5985,2.96,2.08,ml,32,58,0.0628,0.32,ci,ci39645512,2020-10-01T10:21:42.097Z,"7km NNE of Westmorland, CA",earthquake,0.5,0.87,0.186,28,automatic,ci,ci
2020-10-01T10:15:29.230Z,33.1083333,-115.599,7.5,2.85,ml,90,38,0.0584,0.26,ci,ci39645504,2020-10-06T17:04:19.830Z,"8km WSW of Calipatria, CA",earthquake,0.14,0.38,0.14,35,reviewed,ci,ci
2020-10-01T10:14:06.240Z,35.5923333,-117.3921667,6.48,1.11,ml,12,175,0.05738,0.17,ci,ci39645496,2020-10-01T10:17:48.071Z,"19km S of Trona, CA",earthquake,0.53,0.66,0.21,14,automatic,ci,ci
2020-10-01T10:13:28.300Z,33.0675,-115.5726667,2.76,2,ml,32,48,0.03018,0.24,ci,ci39645488,2020-10-01T10:23:55.420Z,"6km NE of Westmorland, CA",earthquake,0.35,0.5,0.133,25,automatic,ci,ci
2020-10-01T10:12:35.070Z,33.0458333,-115.582,5.96,1.66,ml,16,57,0.007553,0.18,ci,ci37456421,2020-10-01T15:31:20.496Z,"4km ENE of Westmorland, CA",earthquake,0.36,0.44,0.313,5,reviewed,ci,ci
2020-10-01T10:12:10.080Z,33.1031667,-115.5865,3.22,1.26,ml,12,68,0.04725,0.17,ci,ci39645480,2020-10-01T15:49:17.906Z,"7km WSW of Calipatria, CA",earthquake,0.3,0.42,0.112,4,reviewed,ci,ci
2020-10-01T10:12:00.870Z,33.046,-115.583,5.19,1.51,ml,16,57,0.007773,0.23,ci,ci37456437,2020-10-01T15:55:10.813Z,"4km ENE of Westmorland, CA",earthquake,0.41,0.57,0.268,6,reviewed,ci,ci
2020-10-01T10:10:48.590Z,33.0353333,-115.5808333,8.34,2.21,ml,26,54,0.003056,0.22,ci,ci39645472,2020-10-01T10:21:51.720Z,"4km E of Westmorland, CA",earthquake,0.38,1,0.18,26,automatic,ci,ci
2020-10-01T10:09:57.770Z,44.3118333,-115.193,6.51,2.03,ml,12,69,0.265,0.26,mb,mb80466434,2020-10-01T14:47:41.800Z,"22 km WNW of Stanley, Idaho",earthquake,0.62,1.87,0.182,9,reviewed,mb,mb
2020-10-01T10:09:00.480Z,33.1046667,-115.5945,3.49,2.01,ml,24,68,0.06706,0.22,ci,ci39645464,2020-10-01T10:12:49.045Z,"8km WSW of Calipatria, CA",earthquake,0.37,0.55,0.083,16,automatic,ci,ci
2020-10-01T10:08:58.000Z,38.8356667,-122.8015,1.8,0.27,md,13,69,0.009133,0.02,nc,nc71113274,2020-10-07T01:06:05.482Z,"7km WNW of Cobb, CA",earthquake,0.29,0.76,,1,reviewed,nc,nc
2020-10-01T10:08:26.160Z,38.3715,-122.5973333,1.05,2.29,md,43,35,0.02732,0.09,nc,nc73465146,2020-10-09T14:31:22.189Z,"6km W of Glen Ellen, CA",earthquake,0.15,0.38,0.201,34,reviewed,nc,nc
2020-10-01T10:08:13.600Z,33.111,-115.5956667,5.47,2.44,ml,32,42,0.06837,0.23,ci,ci39645456,2020-10-01T10:12:14.043Z,"8km WSW of Calipatria, CA",earthquake,0.35,0.93,0.132,28,automatic,ci,ci
2020-10-01T10:07:17.140Z,33.0396667,-115.5868333,5.45,2.85,ml,39,47,0.004367,0.34,ci,ci39645448,2020-10-01T15:14:37.810Z,"3km E of Westmorland, CA",earthquake,0.4,0.95,0.132,154,reviewed,ci,ci
2020-10-01T10:07:14.780Z,33.1031667,-115.5991667,5.84,2.66,ml,36,40,0.05782,0.23,ci,ci39645440,2020-10-02T09:41:25.040Z,"8km NNE of Westmorland, CA",earthquake,0.33,0.75,,1,reviewed,ci,ci
2020-10-01T10:06:09.990Z,33.0625,-115.581,11.35,1.4,ml,15,65,0.02419,0.17,ci,ci39645432,2020-10-01T10:10:02.361Z,"5km NE of Westmorland, CA",earthquake,0.35,0.63,0.221,24,automatic,ci,ci
2020-10-01T10:02:23.830Z,33.038,-115.5791667,11.14,1.34,ml,13,125,0.002319,0.14,ci,ci39645424,2020-10-01T10:06:10.845Z,"4km E of Westmorland, CA",earthquake,0.63,0.6,0.241,22,automatic,ci,ci
2020-10-01T10:00:45.650Z,33.0385,-115.5881667,3.16,1.33,ml,18,87,0.005261,0.21,ci,ci39645416,2020-10-01T10:04:14.830Z,"3km E of Westmorland, CA",earthquake,0.39,0.34,0.208,19,automatic,ci,ci
2020-10-01T10:00:27.090Z,19.2684993743896,-155.439834594727,-0.550000011920929,1.91999996,md,44,64,,0.300000012,hv,hv72161181,2020-10-01T10:03:41.410Z,"8 km NNE of Pāhala, Hawaii",earthquake,0.54,0.25,0.74000001,19,automatic,hv,hv
2020-10-01T09:59:09.990Z,33.105,-115.6051667,3.36,1.79,ml,11,67,0.06936,0.23,ci,ci39645408,2020-10-01T10:02:42.445Z,"8km NNE of Westmorland, CA",earthquake,0.56,0.68,0.197,11,automatic,ci,ci
2020-10-01T09:58:47.710Z,33.0446667,-115.5823333,5.87,1.55,ml,17,74,0.006399,0.21,ci,ci39645400,2020-10-01T10:02:40.550Z,"4km ENE of Westmorland, CA",earthquake,0.46,0.56,0.216,29,automatic,ci,ci
2020-10-01T09:56:50.310Z,38.1695,-117.8762,11.1,1.2,ml,10,108.6,0.015,0.06,nn,nn00776529,2020-10-01T10:15:25.736Z,"31 km SE of Mina, Nevada",earthquake,,1.9,,,automatic,nn,nn
2020-10-01T09:56:27.110Z,33.0711667,-115.5926667,4.14,1.31,ml,17,61,0.03404,0.22,ci,ci39645392,2020-10-01T10:00:12.916Z,"5km NE of Westmorland, CA",earthquake,0.41,0.86,0.191,24,automatic,ci,ci
2020-10-01T09:54:28.590Z,33.0798333,-115.5953333,3.56,1.23,ml,18,62,0.04296,0.2,ci,ci39645384,2020-10-01T09:58:21.430Z,"5km NNE of Westmorland, CA",earthquake,0.37,0.48,0.131,18,automatic,ci,ci
2020-10-01T09:53:06.100Z,34.0133333,-116.7156667,13.85,1.09,ml,39,47,0.0616,0.2,ci,ci39645376,2020-10-01T13:49:04.384Z,"12km NNE of Cabazon, CA",earthquake,0.25,0.57,0.141,27,reviewed,ci,ci
2020-10-01T09:52:41.150Z,33.0398333,-115.5866667,3.82,1.22,ml,11,136,0.004292,0.24,ci,ci39645368,2020-10-01T09:56:26.894Z,"3km E of Westmorland, CA",earthquake,0.84,0.31,0.312,17,automatic,ci,ci
2020-10-01T09:49:40.400Z,33.0661667,-115.5815,11.11,1.41,ml,16,72,0.02783,0.24,ci,ci39645360,2020-10-01T09:53:16.614Z,"5km NE of Westmorland, CA",earthquake,0.46,0.92,0.26,19,automatic,ci,ci
2020-10-01T09:47:30.940Z,38.1225,-117.9833,13.6,0.5,ml,10,138.08,0.016,0.03,nn,nn00776528,2020-10-01T09:58:25.261Z,"31 km SSE of Mina, Nevada",earthquake,,6.7,,,automatic,nn,nn
2020-10-01T09:46:40.370Z,33.1083333,-115.5846667,5.26,1.56,ml,10,113,0.06992,0.18,ci,ci39645352,2020-10-01T09:50:29.600Z,"7km WSW of Calipatria, CA",earthquake,0.56,0.88,0.35,15,automatic,ci,ci
2020-10-01T09:45:53.910Z,33.0728333,-115.5878333,1.33,1.52,ml,27,57,0.03484,0.33,ci,ci39645344,2020-10-02T21:54:53.203Z,"5km NE of Westmorland, CA",earthquake,0.38,0.62,0.14,41,reviewed,ci,ci
2020-10-01T09:43:59.850Z,33.057,-115.575,2.43,1.79,ml,13,99,0.01957,0.25,ci,ci39645336,2020-10-01T09:47:52.849Z,"5km ENE of Westmorland, CA",earthquake,0.52,0.54,0.18,27,automatic,ci,ci
2020-10-01T09:43:28.100Z,33.0543333,-115.601,8.97,1.4,ml,17,111,0.02267,0.23,ci,ci39645328,2020-10-01T17:15:28.098Z,"3km NE of Westmorland, CA",earthquake,0.44,0.89,0.209,25,reviewed,ci,ci
2020-10-01T09:42:29.960Z,44.3698333,-115.1825,3.23,1.7,ml,8,73,0.316,0.19,mb,mb80466424,2020-10-01T15:11:22.420Z,"25 km NW of Stanley, Idaho",earthquake,0.63,2.28,0.196,6,reviewed,mb,mb
2020-10-01T09:40:56.160Z,33.1053333,-115.5891667,4.69,1.96,ml,27,59,0.06717,0.22,ci,ci39645320,2020-10-01T09:44:46.830Z,"7km WSW of Calipatria, CA",earthquake,0.35,0.94,0.23,29,automatic,ci,ci
2020-10-01T09:40:17.030Z,36.0063333,-120.5646667,4.14,0.39,md,13,167,0.02296,0.05,nc,nc73465141,2020-10-01T15:46:06.010Z,"17km NW of Parkfield, CA",earthquake,0.37,0.5,0.296,6,reviewed,nc,nc
2020-10-01T09:39:52.947Z,56.9702,-155.3172,46.9,2.1,ml,,,,0.3,ak,ak020cmydt9a,2020-10-10T02:34:51.734Z,"69 km W of Akhiok, Alaska",earthquake,,0.8,,,reviewed,ak,ak
